0.000000000000000000e+00 -2.414213562373094923e+00 -2.414213562373093147e+00 -4.142135623730958116e-01 -4.142135623730946459e-01 4.142135623730947569e-01 4.142135623730957006e-01 2.414213562373094479e+00 2.414213562373094479e+00
1.000000000000000000e+00 -2.414231626552905130e+00 -2.414231626552905130e+00 -4.141082628392177556e-01 -4.141082628392165899e-01 4.141082628392167564e-01 4.141082628392172560e-01 2.414231626552905130e+00 2.414231626552905130e+00
2.000000000000000000e+00 -2.414285783744810399e+00 -2.414285783744809954e+00 -4.137924049661964587e-01 -4.137924049661956816e-01 4.137924049661964032e-01 4.137924049661967363e-01 2.414285783744809066e+00 2.414285783744809510e+00
3.000000000000000000e+00 -2.414375927980147996e+00 -2.414375927980147107e+00 -4.132661108656243698e-01 -4.132661108656235927e-01 4.132661108656250915e-01 4.132661108656258131e-01 2.414375927980145775e+00 2.414375927980148884e+00
4.000000000000000000e+00 -2.414501882890506490e+00 -2.414501882890506046e+00 -4.125295838096943446e-01 -4.125295838096927903e-01 4.125295838096941226e-01 4.125295838096943446e-01 2.414501882890505158e+00 2.414501882890506046e+00
5.000000000000000000e+00 -2.414663402075508003e+00 -2.414663402075506671e+00 -4.115831078617473993e-01 -4.115831078617463445e-01 4.115831078617454009e-01 4.115831078617462890e-01 2.414663402075508003e+00 2.414663402075508003e+00
6.000000000000000000e+00 -2.414860169615229424e+00 -2.414860169615228980e+00 -4.104270473615379555e-01 -4.104270473615375114e-01 4.104270473615370118e-01 4.104270473615378445e-01 2.414860169615228536e+00 2.414860169615229424e+00
7.000000000000000000e+00 -2.415091800724788129e+00 -2.415091800724787241e+00 -4.090618462676562372e-01 -4.090618462676556266e-01 4.090618462676557932e-01 4.090618462676559597e-01 2.415091800724786797e+00 2.415091800724789017e+00
8.000000000000000000e+00 -2.415357842547986689e+00 -2.415357842547984468e+00 -4.074880273602365932e-01 -4.074880273602364822e-01 4.074880273602360381e-01 4.074880273602364267e-01 2.415357842547986245e+00 2.415357842547987133e+00
9.000000000000000000e+00 -2.415657775086236470e+00 -2.415657775086236025e+00 -4.057061913077191218e-01 -4.057061913077181226e-01 4.057061913077187332e-01 4.057061913077187332e-01 2.415657775086236025e+00 2.415657775086236470e+00
1.000000000000000000e+01 -2.415991012258406290e+00 -2.415991012258405402e+00 -4.037170156020232770e-01 -4.037170156020232215e-01 4.037170156020228329e-01 4.037170156020230549e-01 2.415991012258404957e+00 2.415991012258405846e+00
1.100000000000000000e+01 -2.416356903086655183e+00 -2.416356903086654739e+00 -4.015212533670788897e-01 -4.015212533670782236e-01 4.015212533670787787e-01 4.015212533670793338e-01 2.416356903086653851e+00 2.416356903086654739e+00
1.200000000000000000e+01 -2.416754733002792310e+00 -2.416754733002791422e+00 -3.991197320461665199e-01 -3.991197320461651321e-01 3.991197320461656872e-01 3.991197320461660758e-01 2.416754733002791422e+00 2.416754733002792754e+00
1.300000000000000000e+01 -2.417183725269209216e+00 -2.417183725269207883e+00 -3.965133519740158263e-01 -3.965133519740152157e-01 3.965133519740151602e-01 3.965133519740151602e-01 2.417183725269208328e+00 2.417183725269208772e+00
1.400000000000000000e+01 -2.417643042508018869e+00 -2.417643042508018425e+00 -3.937030848400518424e-01 -3.937030848400510097e-01 3.937030848400515648e-01 3.937030848400517313e-01 2.417643042508017093e+00 2.417643042508018425e+00
1.500000000000000000e+01 -2.418131788331633114e+00 -2.418131788331632226e+00 -3.906899720495256578e-01 -3.906899720495247696e-01 3.906899720495239925e-01 3.906899720495251027e-01 2.418131788331631782e+00 2.418131788331634446e+00
1.600000000000000000e+01 -2.418649009067701083e+00 -2.418649009067700195e+00 -3.874751229896334914e-01 -3.874751229896332694e-01 3.874751229896332694e-01 3.874751229896338800e-01 2.418649009067698863e+00 2.418649009067700195e+00
1.700000000000000000e+01 -2.419193695571025593e+00 -2.419193695571024705e+00 -3.840597132079953124e-01 -3.840597132079943687e-01 3.840597132079940357e-01 3.840597132079947018e-01 2.419193695571024705e+00 2.419193695571026037e+00
1.800000000000000000e+01 -2.419764785114903116e+00 -2.419764785114902228e+00 -3.804449825110475802e-01 -3.804449825110467476e-01 3.804449825110468586e-01 3.804449825110477468e-01 2.419764785114902672e+00 2.419764785114902672e+00
1.900000000000000000e+01 -2.420361163354111333e+00 -2.420361163354110001e+00 -3.766322329901352628e-01 -3.766322329901352073e-01 3.766322329901349297e-01 3.766322329901354293e-01 2.420361163354110001e+00 2.420361163354110445e+00
2.000000000000000000e+01 -2.420981666351709194e+00 -2.420981666351708750e+00 -3.726228269831318718e-01 -3.726228269831318163e-01 3.726228269831317608e-01 3.726228269831319273e-01 2.420981666351708306e+00 2.420981666351708750e+00
2.100000000000000000e+01 -2.421625082661724271e+00 -2.421625082661723383e+00 -3.684181849795107877e-01 -3.684181849795103991e-01 3.684181849795100661e-01 3.684181849795105657e-01 2.421625082661724715e+00 2.421625082661725603e+00
2.200000000000000000e+01 -2.422290155459809746e+00 -2.422290155459809302e+00 -3.640197834767943674e-01 -3.640197834767939788e-01 3.640197834767949780e-01 3.640197834767950336e-01 2.422290155459809302e+00 2.422290155459810190e+00
2.300000000000000000e+01 -2.422975584714005315e+00 -2.422975584714004871e+00 -3.594291527962420463e-01 -3.594291527962416022e-01 3.594291527962421018e-01 3.594291527962424349e-01 2.422975584714002650e+00 2.422975584714005315e+00
2.400000000000000000e+01 -2.423680029387819346e+00 -2.423680029387818458e+00 -3.546478748655668145e-01 -3.546478748655654822e-01 3.546478748655658153e-01 3.546478748655662039e-01 2.423680029387818013e+00 2.423680029387819346e+00
2.500000000000000000e+01 -2.424402109667980199e+00 -2.424402109667977978e+00 -3.496775809763166265e-01 -3.496775809763153497e-01 3.496775809763147391e-01 3.496775809763152387e-01 2.424402109667980643e+00 2.424402109667980643e+00
2.600000000000000000e+01 -2.425140409209413317e+00 -2.425140409209412873e+00 -3.445199495233913778e-01 -3.445199495233911557e-01 3.445199495233893239e-01 3.445199495233909337e-01 2.425140409209412873e+00 2.425140409209413761e+00
2.700000000000000000e+01 -2.425893477390170361e+00 -2.425893477390169028e+00 -3.391767037339515345e-01 -3.391767037339512569e-01 3.391767037339511459e-01 3.391767037339519231e-01 2.425893477390169028e+00 2.425893477390170805e+00
2.800000000000000000e+01 -2.426659831569333736e+00 -2.426659831569333292e+00 -3.336496093926895612e-01 -3.336496093926892836e-01 3.336496093926898387e-01 3.336496093926901163e-01 2.426659831569333292e+00 2.426659831569333292e+00
2.900000000000000000e+01 -2.427437959341169904e+00 -2.427437959341169904e+00 -3.279404725702190770e-01 -3.279404725702183554e-01 3.279404725702190770e-01 3.279404725702192991e-01 2.427437959341168572e+00 2.427437959341169904e+00
3.000000000000000000e+01 -2.428226320779122815e+00 -2.428226320779121483e+00 -3.220511373609604155e-01 -3.220511373609601935e-01 3.220511373609598604e-01 3.220511373609601380e-01 2.428226320779121039e+00 2.428226320779122815e+00
3.100000000000000000e+01 -2.429023350663567449e+00 -2.429023350663565672e+00 -3.159834836366272603e-01 -3.159834836366269828e-01 3.159834836366272603e-01 3.159834836366275379e-01 2.429023350663566116e+00 2.429023350663566561e+00
3.200000000000000000e+01 -2.429827460687598251e+00 -2.429827460687597362e+00 -3.097394248210331713e-01 -3.097394248210325607e-01 3.097394248210322831e-01 3.097394248210327827e-01 2.429827460687597807e+00 2.429827460687598251e+00
3.300000000000000000e+01 -2.430637041635471451e+00 -2.430637041635471451e+00 -3.033209056915835422e-01 -3.033209056915833757e-01 3.033209056915829871e-01 3.033209056915834867e-01 2.430637041635471007e+00 2.430637041635471896e+00
3.400000000000000000e+01 -2.431450465528736338e+00 -2.431450465528734561e+00 -2.967299002124625940e-01 -2.967299002124624829e-01 2.967299002124622609e-01 2.967299002124626495e-01 2.431450465528734561e+00 2.431450465528736338e+00
3.500000000000000000e+01 -2.432266087735396987e+00 -2.432266087735396987e+00 -2.899684094041075633e-01 -2.899684094041072857e-01 2.899684094041071192e-01 2.899684094041075633e-01 2.432266087735396543e+00 2.432266087735396987e+00
3.600000000000000000e+01 -2.433082249037950451e+00 -2.433082249037950007e+00 -2.830384592532073640e-01 -2.830384592532073085e-01 2.830384592532066423e-01 2.830384592532073085e-01 2.433082249037950895e+00 2.433082249037950895e+00
3.700000000000000000e+01 -2.433897277656396962e+00 -2.433897277656396518e+00 -2.759420986670558795e-01 -2.759420986670558240e-01 2.759420986670555465e-01 2.759420986670563791e-01 2.433897277656396518e+00 2.433897277656396518e+00
3.800000000000000000e+01 -2.434709491222823985e+00 -2.434709491222823541e+00 -2.686813974757102375e-01 -2.686813974757097379e-01 2.686813974757101264e-01 2.686813974757106260e-01 2.434709491222822653e+00 2.434709491222823985e+00
3.900000000000000000e+01 -2.435517198704470587e+00 -2.435517198704469255e+00 -2.612584444850215015e-01 -2.612584444850211685e-01 2.612584444850213905e-01 2.612584444850216681e-01 2.435517198704469255e+00 2.435517198704470587e+00
4.000000000000000000e+01 -2.436318702272597392e+00 -2.436318702272595615e+00 -2.536753455832332915e-01 -2.536753455832325144e-01 2.536753455832330695e-01 2.536753455832332915e-01 2.436318702272595615e+00 2.436318702272597392e+00
4.100000000000000000e+01 -2.437112299114822189e+00 -2.437112299114821745e+00 -2.459342219034705845e-01 -2.459342219034703902e-01 2.459342219034701682e-01 2.459342219034710286e-01 2.437112299114820857e+00 2.437112299114822189e+00
4.200000000000000000e+01 -2.437896283188965008e+00 -2.437896283188964563e+00 -2.380372080440963656e-01 -2.380372080440962268e-01 2.380372080440963933e-01 2.380372080440965321e-01 2.437896283188964119e+00 2.437896283188965008e+00
4.300000000000000000e+01 -2.438668946916753288e+00 -2.438668946916752844e+00 -2.299864503485661293e-01 -2.299864503485656853e-01 2.299864503485659906e-01 2.299864503485664624e-01 2.438668946916751956e+00 2.438668946916752844e+00
4.400000000000000000e+01 -2.439428582816106861e+00 -2.439428582816105529e+00 -2.217841052460786111e-01 -2.217841052460781115e-01 2.217841052460780005e-01 2.217841052460784446e-01 2.439428582816105973e+00 2.439428582816106861e+00
4.500000000000000000e+01 -2.440173485070999071e+00 -2.440173485070996406e+00 -2.134323376540206152e-01 -2.134323376540205597e-01 2.134323376540205874e-01 2.134323376540206707e-01 2.440173485070996406e+00 2.440173485070998183e+00
4.600000000000000000e+01 -2.440901951038205731e+00 -2.440901951038204398e+00 -2.049333194429041882e-01 -2.049333194429038274e-01 2.049333194429035498e-01 2.049333194429045213e-01 2.440901951038204398e+00 2.440901951038205731e+00
4.700000000000000000e+01 -2.441612282690521774e+00 -2.441612282690521774e+00 -1.962892279641953452e-01 -1.962892279641952342e-01 1.962892279641953175e-01 1.962892279641954008e-01 2.441612282690521774e+00 2.441612282690521774e+00
4.800000000000000000e+01 -2.442302787996301738e+00 -2.442302787996300850e+00 -1.875022446412227262e-01 -1.875022446412222821e-01 1.875022446412226151e-01 1.875022446412227817e-01 2.442302787996300850e+00 2.442302787996301738e+00
4.900000000000000000e+01 -2.442971782235384470e+00 -2.442971782235383138e+00 -1.785745536230447517e-01 -1.785745536230443908e-01 1.785745536230445296e-01 1.785745536230445851e-01 2.442971782235383138e+00 2.442971782235384470e+00
5.000000000000000000e+01 -2.443617589251763977e+00 -2.443617589251763533e+00 -1.695083405009895072e-01 -1.695083405009894517e-01 1.695083405009894517e-01 1.695083405009900623e-01 2.443617589251763533e+00 2.443617589251763533e+00
5.100000000000000000e+01 -2.444238542643467849e+00 -2.444238542643467405e+00 -1.603057910873407210e-01 -1.603057910873402214e-01 1.603057910873402769e-01 1.603057910873404157e-01 2.444238542643466516e+00 2.444238542643467849e+00
5.200000000000000000e+01 -2.444832986890401294e+00 -2.444832986890401294e+00 -1.509690902554580438e-01 -1.509690902554577663e-01 1.509690902554572112e-01 1.509690902554578495e-01 2.444832986890401294e+00 2.444832986890401294e+00
5.300000000000000000e+01 -2.445399278421004574e+00 -2.445399278421004130e+00 -1.415004208404672670e-01 -1.415004208404667119e-01 1.415004208404659070e-01 1.415004208404667674e-01 2.445399278421004574e+00 2.445399278421005018e+00
5.400000000000000000e+01 -2.445935786618774976e+00 -2.445935786618774976e+00 -1.319019625994734268e-01 -1.319019625994731770e-01 1.319019625994734546e-01 1.319019625994738709e-01 2.445935786618774976e+00 2.445935786618774976e+00
5.500000000000000000e+01 -2.446440894769811969e+00 -2.446440894769811081e+00 -1.221758912301417893e-01 -1.221758912301410954e-01 1.221758912301416505e-01 1.221758912301421363e-01 2.446440894769811081e+00 2.446440894769811525e+00
5.600000000000000000e+01 -2.446913000952688932e+00 -2.446913000952687600e+00 -1.123243774463454497e-01 -1.123243774463451722e-01 1.123243774463454775e-01 1.123243774463454914e-01 2.446913000952687600e+00 2.446913000952688488e+00
5.700000000000000000e+01 -2.447350518872034364e+00 -2.447350518872034364e+00 -1.023495861094949472e-01 -1.023495861094948639e-01 1.023495861094942394e-01 1.023495861094949472e-01 2.447350518872033920e+00 2.447350518872035252e+00
5.800000000000000000e+01 -2.447751878637333789e+00 -2.447751878637333345e+00 -9.225367541405531113e-02 -9.225367541405522787e-02 9.225367541405507521e-02 9.225367541405514460e-02 2.447751878637332901e+00 2.447751878637333345e+00
5.900000000000000000e+01 -2.448115527488489818e+00 -2.448115527488488929e+00 -8.203879612569171809e-02 -8.203879612569155155e-02 8.203879612569159319e-02 8.203879612569169033e-02 2.448115527488488929e+00 2.448115527488488929e+00
6.000000000000000000e+01 -2.448439930469788361e+00 -2.448439930469788361e+00 -7.170709087041389485e-02 -7.170709087041365892e-02 7.170709087041322871e-02 7.170709087041365892e-02 2.448439930469787917e+00 2.448439930469788806e+00
6.100000000000000000e+01 -2.448723571053949222e+00 -2.448723571053947889e+00 -6.126069347304556600e-02 -6.126069347304517743e-02 6.126069347304540641e-02 6.126069347304559376e-02 2.448723571053947001e+00 2.448723571053949222e+00
6.200000000000000000e+01 -2.448964951717971239e+00 -2.448964951717970351e+00 -5.070172834329749606e-02 -5.070172834329709360e-02 5.070172834329711442e-02 5.070172834329789158e-02 2.448964951717968574e+00 2.448964951717971239e+00
6.300000000000000000e+01 -2.449162594472538146e+00 -2.449162594472537258e+00 -4.003230990769688497e-02 -4.003230990769676700e-02 4.003230990769664904e-02 4.003230990769687109e-02 2.449162594472537258e+00 2.449162594472538146e+00
6.400000000000000000e+01 -2.449315041346737054e+00 -2.449315041346735722e+00 -2.925454208560907682e-02 -2.925454208560882008e-02 2.925454208560900396e-02 2.925454208560902478e-02 2.449315041346735722e+00 2.449315041346737054e+00
6.500000000000000000e+01 -2.449420854829869931e+00 -2.449420854829868155e+00 -1.837051780757521097e-02 -1.837051780757490566e-02 1.837051780757369135e-02 1.837051780757504443e-02 2.449420854829869043e+00 2.449420854829869931e+00
6.600000000000000000e+01 -2.449478618272155295e+00 -2.449478618272154851e+00 -7.382318574186156647e-03 -7.382318574185898173e-03 7.382318574185707354e-03 7.382318574185912051e-03 2.449478618272155295e+00 2.449478618272155295e+00
6.700000000000000000e+01 -2.449486936246083157e+00 -2.449486936246083157e+00 -3.707985946275486368e-03 -3.707985946275065264e-03 3.707985946274673216e-03 3.707985946275011054e-03 2.449486936246083602e+00 2.449486936246083602e+00
6.800000000000000000e+01 -2.449444434870160059e+00 -2.449444434870158727e+00 -1.489833828318888262e-02 -1.489833828318842986e-02 1.489833828318910119e-02 1.489833828318966151e-02 2.449444434870158727e+00 2.449444434870159171e+00
6.900000000000000000e+01 -2.449349762096844962e+00 -2.449349762096844962e+00 -2.618669349368251201e-02 -2.618669349368234200e-02 2.618669349368208527e-02 2.618669349368262650e-02 2.449349762096844518e+00 2.449349762096844962e+00
7.000000000000000000e+01 -2.449201587966332028e+00 -2.449201587966331584e+00 -3.757101945916740265e-02 -3.757101945916738184e-02 3.757101945916738878e-02 3.757101945916759000e-02 2.449201587966332028e+00 2.449201587966332028e+00
7.100000000000000000e+01 -2.448998604827918424e+00 -2.448998604827917092e+00 -4.904929715001218882e-02 -4.904929715001180718e-02 4.904929715001211249e-02 4.904929715001214025e-02 2.448998604827916648e+00 2.448998604827917980e+00
7.200000000000000000e+01 -2.448739527530583882e+00 -2.448739527530582549e+00 -6.061952086000340495e-02 -6.061952086000312739e-02 6.061952086000325923e-02 6.061952086000337719e-02 2.448739527530582549e+00 2.448739527530582993e+00
7.300000000000000000e+01 -2.448423093584409571e+00 -2.448423093584407351e+00 -7.227969841221454361e-02 -7.227969841221421055e-02 7.227969841221450198e-02 7.227969841221489056e-02 2.448423093584407351e+00 2.448423093584409127e+00
7.400000000000000000e+01 -2.448048063294416821e+00 -2.448048063294415932e+00 -8.402785133786001837e-02 -8.402785133785996285e-02 8.402785133786008775e-02 8.402785133786054572e-02 2.448048063294415932e+00 2.448048063294416377e+00
7.500000000000000000e+01 -2.447613219868379097e+00 -2.447613219868378653e+00 -9.586201502966193444e-02 -9.586201502966150423e-02 9.586201502966076871e-02 9.586201502966135157e-02 2.447613219868379097e+00 2.447613219868379986e+00
7.600000000000000000e+01 -2.447117369500054096e+00 -2.447117369500053208e+00 -1.077802388712267301e-01 -1.077802388712266607e-01 1.077802388712266607e-01 1.077802388712267995e-01 2.447117369500053208e+00 2.447117369500054096e+00
7.700000000000000000e+01 -2.446559341429330736e+00 -2.446559341429330292e+00 -1.197805863438734103e-01 -1.197805863438732438e-01 1.197805863438732576e-01 1.197805863438733687e-01 2.446559341429330736e+00 2.446559341429330736e+00
7.800000000000000000e+01 -2.445937987980663753e+00 -2.445937987980663308e+00 -1.318611351122967457e-01 -1.318611351122966069e-01 1.318611351122966346e-01 1.318611351122968012e-01 2.445937987980663308e+00 2.445937987980663753e+00
7.900000000000000000e+01 -2.445252184581147237e+00 -2.445252184581146349e+00 -1.440199770904308230e-01 -1.440199770904305177e-01 1.440199770904294907e-01 1.440199770904303234e-01 2.445252184581145904e+00 2.445252184581149013e+00
